pair,htf_timeframe,direction,entry_type,pivot_time,valid_time,gap_touch_time,entry_time,exit_time,duration_days,pivot_price,extreme_price,near_price,gap_pips,wick_diff_pips,wick_diff_pct,total_refinements,priority_refinement_tf,entry_price,sl_price,tp_price,exit_price,final_rr,sl_distance_pips,tp_distance_pips,exit_type,pnl_pips,pnl_r,win_loss,mfe_pips,mae_pips,lots
NZDCAD,M,bullish,direct_touch,2010-11-30 22:00:00,2011-01-02 22:00:00,2011-01-04 13:00:00,2011-01-07 12:00:00,2011-02-28 22:00:00,52.416666666666664,0.76133,0.73912,0.75687,222.1,177.50000000000043,79.9189554254842,16,3D,0.75137,0.7299233333333334,0.7835399999999999,0.7299233333333334,1.5,214.46666666666613,321.6999999999992,sl,-214.46666666666613,-1.0,loss,251.6000000000007,216.29999999999927,0.4662729250854845
AUDCAD,M,bullish,direct_touch,2010-11-30 22:00:00,2011-01-02 22:00:00,2011-01-07 13:00:00,2011-01-11 22:00:00,2011-01-19 02:00:00,7.166666666666667,0.9832,0.97351,0.97731,96.9,38.000000000000256,39.21568627451006,2,H4,0.97418,0.9617066666666668,0.9928899999999999,0.9928899999999999,1.5,124.73333333333224,187.09999999999891,tp,187.09999999999891,1.5000000000000044,win,198.69999999999942,39.1000000000008,0.8017103153393977
GBPJPY,M,bearish,direct_touch,2010-11-30 22:00:00,2011-01-02 22:00:00,2011-01-11 16:00:00,2011-01-27 13:00:00,2011-03-16 21:00:00,48.333333333333336,130.217,134.216,133.052,399.9,116.40000000000157,29.10727681920519,10,W,132.667,136.96633333333332,126.21800000000002,126.21800000000002,1.5,429.93333333333226,644.8999999999984,tp,644.8999999999984,1.5,win,952.4000000000001,284.3999999999994,0.0023259420065126434
NZDUSD,M,bearish,direct_touch,2011-01-02 22:00:00,2011-01-31 22:00:00,2011-02-01 07:00:00,2011-02-01 17:00:00,2011-02-03 15:00:00,1.9166666666666667,0.77532,0.78127,0.77927,59.5,20.000000000000018,33.61344537815128,1,H1,0.78118,0.7890533333333333,0.76937,0.76937,1.5,78.73333333333288,118.09999999999987,tp,118.09999999999987,1.5000000000000069,win,122.40000000000028,12.100000000000444,1.270110076206612
AUDNZD,M,bearish,direct_touch,2011-01-02 22:00:00,2011-01-31 22:00:00,2011-02-03 11:00:00,2011-02-04 10:00:00,2011-02-25 20:00:00,21.416666666666668,1.3131,1.35171,1.32114,386.09999999999997,305.6999999999998,79.17637917637914,18,3D,1.31896,1.3555709999999999,1.27449,1.3555709999999999,1.2146622599765118,366.1099999999995,444.7000000000001,sl,-366.1099999999995,-1.0,loss,149.79999999999993,367.1000000000002,0.27314195187238843
USDCAD,M,bullish,direct_touch,2011-01-02 22:00:00,2011-01-31 22:00:00,2011-02-01 15:00:00,2011-02-04 12:00:00,2011-02-28 19:00:00,24.291666666666668,0.99458,0.98371,0.99253,108.69999999999999,88.2000000000005,81.14075436982567,8,W,0.98482,0.9710666666666667,1.00545,0.9710666666666667,1.5,137.53333333333285,206.29999999999924,sl,-137.53333333333285,-1.0,loss,138.39999999999964,138.40000000000074,0.7270964614638901
AUDJPY,M,bearish,direct_touch,2011-01-02 22:00:00,2011-01-31 22:00:00,2011-02-03 09:00:00,2011-02-07 15:00:00,2011-02-24 07:00:00,16.666666666666668,82.799,83.677,83.368,87.8,30.90000000000117,35.19362186788288,13,W,83.589,84.701,81.921,81.921,1.5,111.19999999999948,166.79999999999922,tp,166.79999999999922,1.5,win,168.99999999999977,87.90000000000049,0.008992805755395725
EURNZD,M,bearish,direct_touch,2010-09-30 21:00:00,2010-10-31 21:00:00,2011-03-02 01:00:00,2011-03-02 13:00:00,2011-03-03 17:00:00,1.1666666666666667,1.8562,1.8704,1.8592,142.0,112.00000000000098,78.87323943662041,4,3D,1.86824,1.885733333333333,1.842,1.885733333333333,1.5,174.93333333333138,262.39999999999816,sl,-174.93333333333138,-1.0,loss,134.19999999999987,176.0000000000006,0.5716463414634211
CHFJPY,M,bearish,direct_touch,2010-03-31 21:00:00,2010-05-02 21:00:00,2011-02-24 00:00:00,2011-03-04 13:00:00,2011-03-13 22:00:00,9.375,88.65,89.985,89.035,133.5,95.00000000000028,71.1610486891388,4,3D,89.235,90.51499999999999,87.31500000000001,87.31500000000001,1.5,127.99999999999869,191.99999999999875,tp,191.99999999999875,1.5000000000000056,win,251.30000000000052,8.70000000000033,0.00781250000000008
NZDUSD,M,bullish,direct_touch,2010-11-30 22:00:00,2011-01-02 22:00:00,2011-03-02 01:00:00,2011-03-04 13:00:00,2011-03-16 21:00:00,12.333333333333334,0.74235,0.73426,0.73969,80.89999999999999,54.29999999999934,67.11990111248375,8,3D,0.73439,0.7236899999999999,0.75044,0.7236899999999999,1.5,107.00000000000043,160.50000000000009,sl,-107.00000000000043,-1.0,loss,111.29999999999973,219.5999999999998,0.9345794392523328
EURAUD,M,bearish,direct_touch,2011-01-31 22:00:00,2011-02-28 22:00:00,2011-03-03 13:00:00,2011-03-14 10:00:00,2011-03-15 09:00:00,0.9583333333333334,1.37266,1.38775,1.37852,150.89999999999998,92.30000000000071,61.166335321405384,7,D,1.3858,1.40462,1.35757,1.40462,1.5,188.20000000000059,282.2999999999998,sl,-188.20000000000059,-1.0,loss,35.39999999999876,199.70000000000041,0.5313496280552588
AUDCHF,M,bullish,direct_touch,2011-01-31 22:00:00,2011-02-28 22:00:00,2011-03-01 21:00:00,2011-03-15 02:00:00,2011-03-15 12:00:00,0.4166666666666667,0.94108,0.92704,0.92899,140.4,19.50000000000007,13.888888888888939,1,H1,0.92736,0.9088533333333332,0.9551200000000001,0.9088533333333332,1.5,185.06666666666783,277.60000000000116,sl,-185.06666666666783,-1.0,loss,9.700000000000264,249.8,0.540345821325645
AUDJPY,M,bullish,direct_touch,2011-01-31 22:00:00,2011-02-28 22:00:00,2011-03-15 02:00:00,2011-03-15 02:00:00,2011-03-15 08:00:00,0.25,81.806,80.974,81.746,83.19999999999999,77.19999999999914,92.78846153846051,3,H1,81.579,80.87299999999999,82.63799999999999,80.87299999999999,1.5,70.6000000000003,105.89999999999975,sl,-70.6000000000003,-1.0,loss,51.200000000000045,72.49999999999943,0.014164305949008436
EURCAD,M,bearish,direct_touch,2011-01-31 22:00:00,2011-02-28 22:00:00,2011-03-15 04:00:00,2011-03-15 10:00:00,2011-03-15 12:00:00,0.08333333333333333,1.3701,1.37781,1.37504,77.1,27.69999999999939,35.92736705577094,1,H1,1.37397,1.3816899999999999,1.36239,1.3816899999999999,1.5,77.19999999999949,115.79999999999923,sl,-77.19999999999949,-1.0,loss,51.20000000000013,97.59999999999991,1.2953367875647754
CADJPY,M,bullish,direct_touch,2011-01-02 22:00:00,2011-01-31 22:00:00,2011-03-15 12:00:00,2011-03-15 12:00:00,2011-03-15 14:00:00,0.08333333333333333,81.577,81.199,81.401,37.8,20.199999999999818,53.43915343915295,1,3D,81.227,80.62700000000001,81.955,81.955,1.2133333333333356,59.99999999999943,72.79999999999944,tp,72.79999999999944,1.2133333333333356,win,100.49999999999955,25.7000000000005,0.016666666666666823
AUDJPY,M,bullish,direct_touch,2010-10-31 21:00:00,2010-11-30 22:00:00,2011-03-16 15:00:00,2011-03-16 18:00:00,2011-03-16 21:00:00,0.125,79.052,78.184,78.992,86.8,80.8000000000007,93.08755760368743,3,H4,78.336,77.28,79.92,77.28,1.5,105.59999999999974,158.40000000000032,sl,-105.59999999999974,-1.0,loss,55.80000000000069,333.1000000000003,0.009469696969696994
